timestamp,filtered_x,filtered_y,filtered_z
3.49,0.0,0.0,0.0
<<<<<<< HEAD
14.79,-11.640523333644389,30.431928739453898,-1.832926627352067
14.96,-11.998156242665157,31.20923432042537,-1.899279529359237
15.13,-12.381563106705054,32.02911121689449,-1.9798821589139244
15.29,-12.769193369142315,32.84874712094287,-2.0597231513183494
15.45,-13.164397552785674,33.68850981795693,-2.139698407851893
15.61,-13.554221465354425,34.55222571320745,-2.2243203587214944
15.78,-13.94600027584693,35.48176829196968,-2.3176663010808327
15.94,-14.319326637531576,36.40099324855767,-2.4104585938462724
16.11,-14.701582461568211,37.33950981443008,-2.5116851033154264
16.27,-15.075906853846538,38.22763065509091,-2.6208937412858013
16.43,-15.450261953405985,39.06961062947331,-2.7393530984569314
16.6,-15.846845116367174,39.89334864344318,-2.8783813330469403
16.76,-16.248630394665955,40.63039333467438,-3.043361723663872
16.92,-16.674670290703432,41.27767262801413,-3.2482760266729835
17.08,-17.138763174437884,41.83348632911644,-3.490114591586589
17.26,-17.676307306487608,42.33368029021525,-3.776357489591989
17.42,-18.19699725255246,42.72907387216143,-4.0608139829996395
17.58,-18.702059188678863,43.044766840896244,-4.354377398922947
17.74,-19.18275488148181,43.30529604942801,-4.651123711140695
17.91,-19.6523311228687,43.54289020133928,-4.9539375518230715
18.07,-20.08659965517977,43.75414405924382,-5.238236950833584
18.23,-20.486234851584033,43.94573092629528,-5.501704817707411
18.4,-20.868730939095567,44.15267104488358,-5.758028555560067
18.56,-21.226613684342958,44.369120666308426,-5.997769246435484
18.73,-21.58644386806716,44.58744975571971,-6.240785141707914
18.89,-21.931534668777957,44.7837076573402,-6.476965435762759
19.05,-22.27176679483682,44.95580701312122,-6.704553676194296
19.21,-22.610771814148233,45.09874665502637,-6.9238464387096625
19.38,-22.971837193505582,45.217608543879216,-7.1471384970411025
19.55,-23.351169750058027,45.31671235025793,-7.369723937313253
19.71,-23.732107258275295,45.40139939463529,-7.580360659451904
19.87,-24.131369414686798,45.476860591200825,-7.781350659759687
20.03,-24.556458613294904,45.534302663590985,-7.974918718395732
20.2,-25.032023548912594,45.57683747818417,-8.171875275058836
20.36,-25.521227564934495,45.60372889380323,-8.357418398662157
20.52,-26.024816730012937,45.61223064070185,-8.530571746404416
20.69,-26.56652907196134,45.60915969216403,-8.700372898239753
20.86,-27.123869958064095,45.602234467890256,-8.862894710505037
21.02,-27.659957960048033,45.58599274758904,-9.011210183064833
21.18,-28.18937988008818,45.552789790995355,-9.151519090509755
21.34,-28.729947376165264,45.51152481756747,-9.286207151435878
21.5,-29.290520119063952,45.479134629466046,-9.419132246824846
21.67,-29.887315140450333,45.480523760387555,-9.563899692524767
21.84,-30.49789724096587,45.52485630321142,-9.719932109410042
22.0,-31.09589120261295,45.600408007433614,-9.885119125947673
22.17,-31.725372536478755,45.72744712149347,-10.06883016332289
22.33,-32.3566717417605,45.90049597024676,-10.246472675044306
22.49,-33.013225385060835,46.10745215616428,-10.418040372697838
22.65,-33.69648562339543,46.33661041836886,-10.58815787955999
22.81,-34.403688136499696,46.58676548688485,-10.760404138333373
22.99,-35.218718916628866,46.8911827143121,-10.945123186906176
23.15,-36.05282292603441,47.207212805307165,-11.113858913316871
23.31,-36.930126358213506,47.542797810227114,-11.282815037752775
23.48,-37.88289019068865,47.92247635086085,-11.468603789967446
23.64,-38.842233105931946,48.323753932709444,-11.659551440571587
23.8,-39.820208658928344,48.753446786667794,-11.865192183423321
23.96,-40.82719803715335,49.200264349315916,-12.083649698681608
24.13,-41.92192443147513,49.66013266188954,-12.318549560046936
24.3,-43.078188343830725,50.118998414041464,-12.552532357434385
24.46,-44.231471999287116,50.565037638011454,-12.767670495066739
24.62,-45.394309331884074,51.01624800027706,-12.965621846741868
24.78,-46.56826981923232,51.47714314267682,-13.150650135378743
24.95,-47.80937193312209,51.96926899807209,-13.34848992301566
25.11,-49.053532780061985,52.455649403393906,-13.55277709097737
25.28,-50.39366231814851,52.97142737260621,-13.775035243512207
25.44,-51.73208288581171,53.49564020480173,-13.995454294733051
