Timestamp,qw,qx,qy,qz,yaw,pitch,roll
25158,0.928873,0.121398,-0.008581,0.349823,220.626160,-5.789686,12.747125
25278,0.951449,0.155164,0.091308,0.249647,210.380310,5.524804,20.025740
25399,0.944091,0.139360,0.229512,0.191278,207.362839,22.336622,22.296871
25520,0.885915,0.154615,0.394328,0.189063,216.499023,39.808178,33.416443
25641,0.828689,0.171340,0.510610,0.152267,224.677200,52.569897,46.308971
25762,0.799557,0.190999,0.555155,0.126580,229.695740,57.077099,55.140537
25883,0.799780,0.203024,0.554224,0.109365,227.872910,57.363323,55.786777
26006,0.805163,0.201074,0.548256,0.103386,225.712936,57.277081,53.969547
26126,0.812326,0.193899,0.541384,0.097077,222.950241,57.342964,51.132202
26247,0.819391,0.195822,0.531054,0.090694,220.366501,56.591045,49.269073
26367,0.821855,0.198255,0.526877,0.087418,219.383469,56.239807,48.779228
26487,0.823005,0.198622,0.525508,0.083937,218.663284,56.268353,48.385284
26608,0.823612,0.199604,0.524459,0.082194,218.310730,56.210808,48.265907
26729,0.824155,0.201153,0.523304,0.080316,217.968689,56.124989,48.217487
26852,0.824787,0.201118,0.522512,0.079053,217.649338,56.111626,48.002899
26973,0.824009,0.201335,0.523392,0.080782,218.068481,56.101944,48.293739
27093,0.824627,0.200424,0.522808,0.080518,217.862564,56.095497,48.033005
27213,0.826075,0.200513,0.520837,0.078203,217.210373,56.010406,47.587574
27333,0.829169,0.198915,0.516662,0.077226,216.297699,55.697826,46.630833
27453,0.837746,0.197988,0.504341,0.067929,213.039627,54.897133,44.109814
27573,0.869910,0.182130,0.453752,0.064695,205.602051,49.985428,35.741882
27695,0.926004,0.112988,0.348419,0.091364,198.511749,38.654881,20.455931
27815,0.968445,0.039059,0.221510,0.107301,194.368591,24.876192,7.804191
27935,0.989881,-0.013529,0.080412,0.116092,193.339432,9.342566,-0.471111
28055,0.986123,-0.016384,-0.076137,0.146586,197.141296,-8.358027,-3.165514
28175,0.962319,0.011043,-0.199894,0.183996,202.307236,-22.879057,-3.254528
28295,0.935736,0.023544,-0.267790,0.228307,208.862213,-30.791300,-5.224046
28416,0.919327,0.016536,-0.291143,0.264180,214.571548,-32.959660,-8.458880
28538,0.906499,0.014169,-0.306898,0.289594,218.725830,-34.375298,-10.616835
28658,0.898490,0.018621,-0.308244,0.312002,221.751221,-34.439003,-11.107467
28778,0.894942,0.011770,-0.311507,0.319211,223.127914,-34.407555,-12.445701
28899,0.886968,0.032626,-0.325721,0.325763,224.041611,-36.802891,-11.113688
29020,0.884176,0.035310,-0.330678,0.328070,224.527847,-37.439476,-11.222793
29141,0.879334,0.031195,-0.338304,0.333679,225.889832,-38.008751,-12.527749
29264,0.873370,0.047586,-0.357442,0.327396,225.416489,-40.958832,-11.528708
29385,0.867595,0.070651,-0.369489,0.325203,224.812469,-43.399815,-9.324536
29506,0.862548,0.084601,-0.374468,0.329575,225.163757,-44.568222,-8.141160
29627,0.856536,0.093625,-0.386176,0.329304,225.407990,-46.320053,-7.818732
29748,0.853954,0.091286,-0.394543,0.326737,225.646469,-47.180260,-8.623644
29868,0.862626,0.063117,-0.371511,0.337437,227.167114,-43.121338,-11.204574
29988,0.856142,0.111687,-0.382452,0.329043,224.235092,-46.749630,-5.061224
30110,0.863351,0.112503,-0.353564,0.341984,224.713791,-43.428402,-3.755419
30231,0.859768,0.116013,-0.364180,0.338681,224.573883,-44.813679,-3.814511
30352,0.863881,0.104808,-0.344539,0.352150,226.180054,-41.997490,-4.752744
30473,0.859579,0.083157,-0.343083,0.369451,229.622421,-40.636578,-8.376289
30594,0.854765,0.076265,-0.338959,0.385563,232.098633,-39.662945,-9.798077
30715,0.853509,0.065942,-0.337379,0.391588,233.265350,-38.870098,-11.232945
30836,0.844526,0.062720,-0.355483,0.395557,235.139786,-40.545250,-13.337026
30959,0.839798,0.047569,-0.363930,0.400029,236.922913,-40.489841,-16.128592
31080,0.846039,0.024296,-0.355885,0.396188,236.470047,-38.421097,-17.906353
31200,0.849900,0.014553,-0.352063,0.391793,235.831558,-37.577927,-18.474380
31320,0.847452,0.017580,-0.364559,0.385492,235.698303,-39.156979,-18.907951
31441,0.847573,0.025239,-0.370539,0.379047,234.923935,-40.334579,-18.202745
31562,0.847820,0.023420,-0.376963,0.372215,234.430984,-41.043198,-18.627840
31683,0.843430,0.030927,-0.393352,0.364603,234.286285,-43.320789,-18.817427
31806,0.838156,0.039259,-0.407192,0.360748,234.528595,-45.308697,-18.914715
31926,0.830164,0.047364,-0.419898,0.363680,235.833572,-47.022194,-19.430254
32046,0.827311,0.042437,-0.418073,0.372777,237.348724,-46.335236,-20.471956
32166,0.829109,0.038015,-0.405195,0.383331,238.013428,-44.510937,-20.317640
32286,0.848501,0.009868,-0.344381,0.401674,236.888428,-36.323441,-18.820135
32406,0.846259,0.029548,-0.338567,0.410288,237.233383,-36.675106,-16.501459
32526,0.844626,0.034968,-0.316362,0.430454,238.664948,-34.368946,-14.975195
32649,0.843179,0.031407,-0.324366,0.427598,238.828293,-35.019650,-15.905375
32769,0.840369,0.018016,-0.324033,0.434108,240.083862,-34.073536,-17.642960
32889,0.845563,-0.037527,-0.344810,0.405848,238.714691,-33.549503,-24.329037
33009,0.860214,-0.066679,-0.252252,0.438117,238.166229,-22.058590,-21.239429
33129,0.842757,-0.066639,-0.269688,0.461063,242.161804,-23.148407,-23.117498
33249,0.819078,-0.047596,-0.245353,0.516372,248.276855,-20.656918,-20.739752
33371,0.815648,-0.003781,-0.220484,0.534867,249.284027,-20.832039,-15.008080
33491,0.816701,0.039622,-0.166617,0.551053,249.185287,-18.410328,-7.199588
33611,0.808228,0.047664,-0.119443,0.574648,251.273895,-14.350620,-3.564273
33731,0.797072,0.029319,-0.132329,0.588470,253.681244,-14.208900,-6.456248
33851,0.792634,-0.021594,-0.151917,0.590065,254.711700,-12.435814,-12.629376
33971,0.782252,-0.058189,-0.187959,0.591066,256.307526,-13.019075,-18.753281
34091,0.770802,-0.079299,-0.206943,0.597279,258.105042,-12.961529,-22.278719
34214,0.779600,-0.102027,-0.211806,0.580469,256.002686,-12.227861,-24.480026
34334,0.798544,-0.125383,-0.202694,0.552734,251.808167,-10.667722,-25.580622
34454,0.810325,-0.149168,-0.182851,0.536358,248.829498,-7.835098,-26.233038
34574,0.819295,-0.140580,-0.158959,0.532651,247.393875,-6.356118,-23.713552
34694,0.821055,-0.121418,-0.144474,0.538743,247.670990,-6.108761,-20.920925
34814,0.818957,-0.126778,-0.141439,0.541501,247.962158,-5.414676,-21.250565
34934,0.810628,-0.132666,-0.139828,0.552921,249.477295,-4.587943,-21.771311
35057,0.801676,-0.135228,-0.131766,0.567149,251.185654,-3.318007,-21.524294
35177,0.805044,-0.138310,-0.137671,0.560190,250.414322,-3.824668,-22.196018
35297,0.817876,-0.149749,-0.142461,0.536982,247.436096,-4.140671,-23.515171
35417,0.821059,-0.154534,-0.163232,0.524718,246.528458,-6.077477,-25.306934
35537,0.821140,-0.140689,-0.162224,0.528781,246.991806,-6.755302,-23.917976
35657,0.822521,-0.132730,-0.159815,0.529427,246.966125,-7.028419,-22.985695
35779,0.818980,-0.135494,-0.157783,0.534798,247.625870,-6.518220,-23.156252
35899,0.817268,-0.127022,-0.155196,0.540226,248.243500,-6.686259,-22.202139
36019,0.809770,-0.136986,-0.163346,0.546642,249.431580,-6.590983,-23.772299
36139,0.807329,-0.147454,-0.158959,0.548818,249.596222,-5.440658,-24.483686
36259,0.805369,-0.153391,-0.159240,0.549987,249.778534,-5.035208,-25.079094
36379,0.800356,-0.143141,-0.164227,0.558535,251.103516,-5.910851,-24.505836
36499,0.795242,-0.139595,-0.168726,0.565355,252.200684,-6.344922,-24.541277
36621,0.791789,-0.126837,-0.181006,0.569395,253.202423,-8.174934,-24.277861
36741,0.781965,-0.057690,-0.231030,0.576039,256.096100,-17.148567,-21.898802
36861,0.782105,-0.030914,-0.259508,0.565688,255.959000,-21.774193,-21.606522
36981,0.785121,-0.036575,-0.282877,0.549745,255.080093,-23.826706,-23.752068
37101,0.792920,-0.073559,-0.309430,0.519723,252.856552,-24.471859,-28.786642
37221,0.775149,-0.134759,-0.323045,0.525944,255.222839,-21.042707,-36.010456
37341,0.763026,-0.191477,-0.311932,0.532746,255.695358,-15.783756,-40.469078
37468,0.760478,-0.216376,-0.331083,0.515006,254.882874,-16.301533,-44.281807
37588,0.740544,-0.250488,-0.322810,0.533512,256.854156,-12.171224,-47.045444
37709,0.743763,-0.187058,-0.321704,0.555270,259.443115,-15.712350,-41.314297
37829,0.743865,-0.179306,-0.310884,0.563788,259.799377,-15.089657,-39.743443
37949,0.750635,-0.183706,-0.307274,0.555314,258.393250,-14.908245,-39.684113
38069,0.754042,-0.212035,-0.314390,0.536294,256.447357,-14.282383,-42.682400
38192,0.762087,-0.216066,-0.298810,0.532206,254.830399,-13.029630,-41.643192
38313,0.759461,-0.221319,-0.286092,0.540722,255.138870,-11.256834,-41.164486
38434,0.746512,-0.224296,-0.271944,0.564313,257.422760,-8.793425,-40.499214
38554,0.727185,-0.206367,-0.276859,0.593259,261.685913,-9.079082,-39.539379
38674,0.712577,-0.184591,-0.282720,0.614997,265.122681,-10.129567,-38.351746
38794,0.702309,-0.177363,-0.289308,0.625777,267.118591,-10.625455,-38.453312
38914,0.696952,-0.171430,-0.299351,0.628689,268.228516,-11.637232,-38.922634
39036,0.691338,-0.167253,-0.302396,0.634529,269.305603,-11.879927,-38.937870
39156,0.684119,-0.143110,-0.296334,0.650906,271.349945,-12.659283,-36.589069
39276,0.682657,-0.144558,-0.289959,0.654979,271.531342,-11.918452,-36.151306
39397,0.678804,-0.146488,-0.270981,0.666579,272.066467,-9.938653,-34.657379
39523,0.679241,-0.146297,-0.244821,0.676228,271.991974,-7.742709,-32.325382
39643,0.684337,-0.157022,-0.237090,0.671422,270.809601,-6.525332,-32.463673
39763,0.683325,-0.152318,-0.240265,0.672407,271.138458,-7.095169,-32.369499
39886,0.682424,-0.154878,-0.240802,0.672545,271.189270,-6.911332,-32.629467
40006,0.680787,-0.167482,-0.243207,0.670314,270.976196,-6.120080,-33.866936
40126,0.674721,-0.172876,-0.250120,0.672530,271.712189,-6.026882,-34.951313
40246,0.666257,-0.167086,-0.255286,0.680444,273.251160,-6.476010,-35.010189
40366,0.656275,-0.151929,-0.238853,0.699401,275.330414,-5.796043,-32.429699
40486,0.652614,-0.141751,-0.232632,0.707018,276.232697,-5.923321,-31.112993
40607,0.648216,-0.145905,-0.236306,0.708998,276.754913,-5.708211,-31.792912
40730,0.636535,-0.143331,-0.253181,0.714262,278.602661,-6.751606,-33.226311
40851,0.614093,-0.129637,-0.308546,0.714755,282.488647,-11.165032,-37.724831
40972,0.571517,-0.108029,-0.390873,0.713378,289.766632,-17.016682,-45.426407
41093,0.545210,-0.089569,-0.416609,0.721908,294.316864,-18.963051,-47.671871
41214,0.529791,-0.085879,-0.427607,0.727386,296.662201,-19.156567,-49.014019
41334,0.520307,-0.088355,-0.419064,0.738818,297.721954,-17.789881,-48.321110
41457,0.514452,-0.087160,-0.421310,0.741776,298.563354,-17.708979,-48.613743
41577,0.506090,-0.088334,-0.426849,0.744219,299.670990,-17.491760,-49.454235
41697,0.502881,-0.087210,-0.430357,0.744507,300.173889,-17.636658,-49.858379
41817,0.499070,-0.083392,-0.433248,0.745831,300.855957,-17.941668,-50.066246
41937,0.493194,-0.082503,-0.437111,0.747582,301.695496,-17.927057,-50.573208
42057,0.480468,-0.079632,-0.447194,0.750212,303.565521,-18.073833,-51.841347
42177,0.434486,-0.086264,-0.496307,0.746627,309.598877,-17.605593,-58.890282
42300,0.383008,-0.079937,-0.524915,0.755891,316.303345,-16.334545,-62.967487
42420,0.359201,-0.036756,-0.450630,0.816424,320.029175,-15.290693,-52.203308
42541,0.338491,0.009153,-0.411249,0.846290,323.734436,-17.091597,-46.199314
42661,0.335831,0.016529,-0.398960,0.853093,324.118896,-17.227554,-44.511425
42781,0.330974,0.011351,-0.410231,0.849723,324.678650,-16.908405,-46.121666
42901,0.326078,0.006711,-0.413763,0.849953,325.121429,-16.334612,-46.751141
43022,0.327173,0.004408,-0.419453,0.846753,324.994904,-16.375536,-47.508327
43145,0.333403,0.007791,-0.427672,0.840160,324.551727,-17.353462,-48.370518
43266,0.354583,-0.016190,-0.437751,0.826060,321.266174,-16.480614,-50.011925
43387,0.372887,-0.049912,-0.451699,0.808964,317.872833,-14.839432,-52.612099
43508,0.381263,-0.092155,-0.458704,0.797326,314.989655,-11.701870,-54.961193
43629,0.377470,-0.127136,-0.458212,0.794598,313.620361,-8.272378,-56.391335
43750,0.379648,-0.136566,-0.449900,0.796743,312.818085,-7.122510,-55.790527
43872,0.381847,-0.133870,-0.444788,0.799016,312.681122,-7.224214,-55.037750
43992,0.381797,-0.137170,-0.445020,0.798351,312.514191,-6.937992,-55.217495
44112,0.384623,-0.141175,-0.442946,0.797449,311.970154,-6.636837,-55.140297
44232,0.384690,-0.143991,-0.451753,0.791954,311.861755,-6.863335,-56.334324
44352,0.386575,-0.144648,-0.449110,0.792420,311.598328,-6.775851,-56.036934
44472,0.390250,-0.141829,-0.448457,0.791497,311.329834,-7.210013,-55.806694
44592,0.390710,-0.139705,-0.447563,0.792153,311.385437,-7.377151,-55.596443
44715,0.392688,-0.139876,-0.437367,0.796826,311.090485,-6.925766,-54.370518
44835,0.393992,-0.144541,-0.437104,0.795493,310.695160,-6.572995,-54.555851
44955,0.397539,-0.156483,-0.446458,0.786221,309.698212,-6.252417,-56.242184
45075,0.407497,-0.159686,-0.455450,0.775244,308.436768,-7.099739,-57.434658
45195,0.393946,-0.153559,-0.489876,0.762390,310.540100,-8.732720,-61.417095
45315,0.340121,-0.162157,-0.613579,0.693927,316.858154,-11.088909,-78.571098
45436,0.314552,-0.176140,-0.671670,0.647212,318.979431,-11.218456,-87.916092
45559,0.296581,-0.176949,-0.697494,0.627871,320.878906,-11.041787,-92.079742
45680,0.290216,-0.181182,-0.702784,0.623726,321.158600,-10.480600,-93.116798
45800,0.312594,-0.179366,-0.659783,0.659387,318.759613,-10.133676,-86.212242
45920,0.360496,-0.154660,-0.525706,0.754816,314.402161,-8.369162,-66.188560
46040,0.378867,-0.121750,-0.431917,0.809368,313.561493,-7.480970,-52.959534
46160,0.383151,-0.090686,-0.393980,0.830508,314.264221,-8.700907,-47.082047
46282,0.386582,-0.075065,-0.381518,0.836275,314.423157,-9.754424,-44.939411
46402,0.387627,-0.070670,-0.382008,0.835950,314.482025,-10.253351,-44.807156
46522,0.385694,-0.068841,-0.389743,0.833423,314.852875,-10.713408,-45.660595
46642,0.382766,-0.066647,-0.397157,0.831448,315.356812,-11.140171,-46.478477
46763,0.379697,-0.064449,-0.401981,0.830710,315.855072,-11.430804,-46.996254
46883,0.378388,-0.060677,-0.402374,0.831401,316.169189,-11.748346,-46.910545
47003,0.384308,-0.063827,-0.393671,0.832615,315.257690,-11.320431,-45.938538
47126,0.401864,-0.086743,-0.364603,0.835486,312.015778,-8.516650,-43.356098
47246,0.416892,-0.100525,-0.339255,0.837254,309.521820,-6.576901,-41.012295
47366,0.429791,-0.102316,-0.337729,0.831109,307.884308,-6.905598,-40.849476
47486,0.436460,-0.099866,-0.337618,0.827971,307.165924,-7.431500,-40.671825
47606,0.445999,-0.111297,-0.311155,0.831789,305.441254,-5.301579,-38.283875
47726,0.458948,-0.117449,-0.283060,0.833931,303.522614,-3.665453,-35.528011
47846,0.464930,-0.109475,-0.278090,0.833374,303.043945,-4.365489,-34.537685
47969,0.450123,-0.098055,-0.265305,0.846982,305.244598,-4.171322,-32.623783
48089,0.434505,-0.053148,-0.196314,0.877401,308.214386,-4.435400,-23.069818
48209,0.423050,-0.038429,-0.160780,0.890894,309.833496,-3.874045,-18.646139
48329,0.426819,-0.027249,-0.171887,0.887429,309.586945,-5.645049,-19.264887
48449,0.411096,-0.031835,-0.180635,0.892944,311.510406,-5.259302,-20.502119
48569,0.385109,-0.026028,-0.172999,0.906133,314.800171,-4.937977,-19.560993
48689,0.360688,0.011535,-0.103037,0.926901,317.983063,-5.492299,-10.575600
48812,0.350590,0.063130,-0.059071,0.932525,319.098114,-9.158189,-3.827637
48932,0.342889,0.094462,-0.035768,0.933925,319.690521,-11.593672,-0.118638
49052,0.338501,-0.023425,-0.063686,0.938511,320.329712,0.048948,-7.781688
49172,0.332515,-0.019310,-0.073107,0.940057,321.093842,-0.705472,-8.644476
49292,0.343902,-0.029933,-0.061049,0.936536,319.617889,0.806543,-7.755692
49412,0.361388,-0.017529,-0.060572,0.930276,317.580200,-0.639851,-7.202402
49534,0.376383,-0.024122,-0.081829,0.922524,315.692932,-0.979336,-9.739028
49654,0.376403,-0.010995,-0.073825,0.923440,315.794159,-2.021255,-8.320702
49774,0.374435,-0.011554,-0.074114,0.924210,316.033295,-1.956765,-8.379638
49894,0.370852,-0.025067,-0.089865,0.923989,316.371094,-1.164923,-10.643617
50014,0.375422,-0.041617,-0.100422,0.920453,315.614319,0.069405,-12.481003
50134,0.380947,-0.054639,-0.105663,0.916908,314.742188,1.128485,-13.617671
50255,0.393074,-0.059327,-0.105500,0.911501,313.169312,1.444890,-13.830068
50382,0.398970,-0.097872,-0.114666,0.904482,311.676056,4.907638,-16.652931
50509,0.398114,-0.094977,-0.155527,0.899048,311.735779,2.690603,-20.834421
50629,0.389532,-0.107984,-0.200211,0.892475,312.349976,2.107237,-26.218300
50749,0.361667,-0.137394,-0.262204,0.884059,314.557922,3.053525,-34.318314
50869,0.343826,-0.141888,-0.317122,0.872397,316.353424,1.690256,-40.629646
50989,0.328939,-0.131588,-0.357676,0.864027,318.502502,-0.453524,-44.803440
51109,0.312598,-0.130617,-0.386021,0.858022,320.403473,-0.985170,-48.090652
51232,0.300369,-0.130149,-0.391474,0.859988,321.787750,-0.648665,-48.725880
51352,0.298515,-0.130597,-0.387884,0.862190,321.969055,-0.365544,-48.318008
51472,0.299417,-0.128176,-0.385300,0.863398,321.987000,-0.538470,-47.912819
51592,0.319440,-0.104678,-0.363758,0.868719,320.803802,-2.896138,-44.409321
51712,0.359371,-0.084892,-0.296092,0.880890,316.781281,-3.626575,-35.720699
51832,0.442666,-0.027019,-0.215983,0.869862,307.809082,-8.291533,-23.821802
51952,0.591537,-0.017941,-0.181719,0.785323,287.750793,-10.766526,-18.188072
52074,0.740929,-0.041292,-0.140654,0.655383,264.110565,-8.876521,-14.390562
52194,0.845620,-0.085651,-0.086052,0.519785,243.541473,-3.238612,-13.573309
52315,0.914704,-0.107488,-0.034986,0.387982,225.843140,1.111737,-12.934042
52435,0.954917,-0.095151,-0.003369,0.281175,212.563629,2.698152,-10.592391
52555,0.976796,-0.078346,0.011975,0.198944,202.790161,3.128022,-8.540791
52675,0.987323,-0.056718,0.000145,0.148218,197.019913,0.979804,-6.429004
52802,0.991417,-0.048977,-0.033430,0.116479,193.567245,-3.145734,-6.030537
52925,0.990155,-0.064940,-0.074223,0.099290,192.013626,-7.705943,-8.316807
53045,0.987520,-0.077759,-0.088116,0.104812,192.915222,-9.075259,-10.033808
53165,0.985400,-0.086434,-0.085302,0.119293,194.632050,-8.481539,-11.116514
53285,0.986744,-0.076666,-0.062680,0.128535,195.349640,-5.968956,-9.690486
53405,0.988263,-0.060890,-0.024990,0.137822,195.997726,-1.868713,-7.313933
53525,0.987665,-0.053526,-0.010179,0.146767,196.918182,-0.251787,-6.241547
53648,0.986494,-0.066099,-0.016124,0.148967,197.221344,-0.694394,-7.771703
53774,0.985554,-0.071282,-0.021084,0.152148,197.635849,-1.138447,-8.450151
53894,0.983358,-0.070000,-0.028914,0.165115,199.206268,-1.934103,-8.470591
54014,0.979774,-0.086410,-0.030233,0.177915,200.732300,-1.632965,-10.378802
54134,0.976615,-0.102678,-0.032863,0.185992,201.725372,-1.489528,-12.289423
54255,0.974544,-0.097766,-0.046452,0.196314,203.094574,-2.989552,-12.068341
54376,0.971470,-0.092951,-0.057462,0.210464,204.879395,-4.158762,-11.848618
54499,0.966124,-0.094518,-0.056126,0.233478,207.561813,-3.687486,-12.079836
54619,0.961575,-0.104264,-0.045753,0.249801,209.357788,-2.057341,-12.915726
54739,0.961062,-0.093625,-0.020137,0.259192,210.132004,0.563152,-10.976525
54860,0.959011,-0.076884,0.005579,0.272668,211.523666,3.016708,-8.315422
54981,0.954360,-0.053722,0.024783,0.292725,213.903824,4.517060,-5.066092
55102,0.945367,-0.036184,0.042253,0.321215,217.409958,5.919691,-2.377987
55223,0.935249,-0.018861,0.080364,0.344220,220.507904,9.398798,1.164246
55346,0.925257,0.005238,0.133576,0.354993,222.745667,14.091208,6.186980
55467,0.907500,0.029026,0.205670,0.365092,226.115356,20.615614,12.517544
55588,0.874950,0.017592,0.285905,0.390389,232.510574,29.115400,16.903011
55709,0.828685,-0.002962,0.358667,0.429677,242.255127,36.654587,22.214695
55830,0.775335,-0.014864,0.415122,0.475710,254.383057,41.136768,29.591333
55950,0.760108,0.010195,0.426781,0.489879,258.319946,39.703224,34.307777
56070,0.791023,0.026381,0.393949,0.467315,251.600601,36.768848,30.779903
56193,0.845285,0.055817,0.347440,0.402063,238.792923,32.853199,26.417343
56314,0.888012,0.046591,0.296703,0.348169,228.008575,29.637411,19.445326
56435,0.923301,0.038954,0.217130,0.314397,220.160278,22.114441,13.003792
56556,0.944242,0.033447,0.136978,0.297519,216.017609,13.814413,8.567813
56676,0.952421,0.026640,0.074664,0.294280,214.688324,7.269964,5.477653
56796,0.951710,-0.005624,0.043144,0.303888,215.455261,4.907075,0.892358
56916,0.949412,-0.024701,0.019018,0.312467,216.382355,2.954846,-2.009505
57038,0.947489,-0.033871,-0.005878,0.317921,217.076782,0.595778,-3.894866
57158,0.944859,-0.027145,-0.029871,0.324969,218.038193,-2.223890,-4.057881
57278,0.941334,-0.027674,-0.052375,0.332223,219.079453,-4.600996,-5.001464
57399,0.937296,-0.028220,-0.070465,0.340155,220.222595,-6.482218,-5.824901
57519,0.934499,-0.030487,-0.094035,0.341952,220.747025,-8.911032,-7.052090
57639,0.928919,-0.031738,-0.142267,0.340372,221.388092,-14.046193,-9.242472
57760,0.891743,-0.088261,-0.240439,0.373074,229.430847,-21.282366,-21.190319
57883,0.810495,-0.119643,-0.291233,0.493920,248.521606,-20.725914,-30.994764
58004,0.700497,-0.108394,-0.322840,0.627153,269.703613,-18.441610,-35.940361
58125,0.588178,-0.088808,-0.337544,0.729531,287.659607,-15.515277,-38.282928
58245,0.474249,-0.069832,-0.358828,0.800903,303.717468,-13.208171,-41.180092
58365,0.364811,-0.026569,-0.339283,0.866652,318.395386,-11.624481,-38.329803
58485,0.308918,-0.019190,-0.321605,0.894854,325.039062,-9.459703,-36.550720
58606,0.248316,-0.032656,-0.337424,0.907419,331.608337,-6.217924,-39.220627
58729,0.197963,-0.022873,-0.369518,0.907599,337.769409,-6.014662,-43.123131
58850,0.168764,-0.019085,-0.411672,0.895362,341.355927,-6.014146,-48.395805
58971,0.154982,-0.031737,-0.442575,0.882662,342.380829,-4.655079,-52.537014
59092,0.142219,-0.034403,-0.442750,0.884621,343.579315,-3.730787,-52.636749
59213,0.141077,-0.032263,-0.441531,0.885493,343.800903,-3.867164,-52.453312
59334,0.137691,-0.023485,-0.430125,0.891893,344.537842,-4.390668,-50.895641
59457,0.136499,-0.018729,-0.430090,0.892206,344.893982,-4.818163,-50.833439
59577,0.131340,-0.016506,-0.432752,0.891737,345.556915,-4.832186,-51.160740
59697,0.124884,-0.015587,-0.429679,0.894164,346.261993,-4.556674,-50.782475
59818,0.120457,-0.011596,-0.430758,0.894313,346.924927,-4.763058,-50.890312
59939,0.117988,-0.007320,-0.432521,0.893836,347.401093,-5.104803,-51.079727
60060,0.115729,-0.003158,-0.429813,0.895461,347.824310,-5.383870,-50.706131
60181,0.112645,-0.000081,-0.428375,0.896548,348.287506,-5.529759,-50.509373
60304,0.110863,0.001198,-0.427067,0.897393,348.527954,-5.557358,-50.340359
60425,0.109853,0.002717,-0.427274,0.897415,348.708191,-5.667277,-50.358727
60546,0.109146,0.004247,-0.427604,0.897338,348.858124,-5.794714,-50.391926
60667,0.107781,0.006104,-0.426313,0.898106,349.082153,-5.904000,-50.220455
60788,0.105166,0.008623,-0.425283,0.898884,349.470459,-6.024488,-50.083847
60908,0.101852,0.010870,-0.424874,0.899434,349.923004,-6.090710,-50.032291
61028,0.098663,0.012936,-0.424734,0.899829,350.355347,-6.147608,-50.016651
61151,0.095316,0.014121,-0.425650,0.899738,350.769073,-6.116710,-50.141354
61272,0.091644,0.014929,-0.428084,0.898952,351.208588,-6.044680,-50.462429
61393,0.088698,0.015665,-0.429929,0.898354,351.564301,-5.993317,-50.706329
61514,0.088051,0.015571,-0.429020,0.898854,351.621338,-5.943303,-50.593918
61635,0.096891,0.018845,-0.420163,0.902060,350.790863,-6.627712,-49.415810
61756,0.114610,0.033002,-0.394383,0.911169,349.342468,-8.658316,-45.999496
61877,0.108677,0.032771,-0.387356,0.914911,349.903534,-8.288590,-45.160011
62000,0.103657,0.034189,-0.395672,0.911878,350.577820,-8.301421,-46.227242
62120,0.105293,0.041203,-0.397079,0.910788,350.727997,-9.129924,-46.369564
62240,0.102878,0.040293,-0.391997,0.913303,350.896118,-8.873661,-45.750557
62360,0.103293,0.042719,-0.388737,0.914539,350.925873,-9.116586,-45.331921
62480,0.100656,0.047473,-0.386092,0.915718,351.388458,-9.477986,-45.007721
62600,0.096192,0.048406,-0.385494,0.916401,351.902100,-9.374165,-44.963795
62720,0.095741,0.050952,-0.383637,0.917089,352.041443,-9.608427,-44.730774
62843,0.094262,0.051801,-0.384197,0.916960,352.242920,-9.638438,-44.811016
62963,0.095062,0.054149,-0.383656,0.916968,352.252625,-9.918553,-44.734921
63083,0.095701,0.056269,-0.383530,0.916827,352.274017,-10.171024,-44.712448
63203,0.094020,0.061314,-0.379687,0.918276,352.628387,-10.603027,-44.242771
63323,0.089589,0.062965,-0.378833,0.918959,353.167023,-10.579720,-44.173271
63443,0.085766,0.060034,-0.380731,0.918736,353.474426,-10.114636,-44.440475
63569,0.079228,0.056441,-0.382681,0.918741,354.042267,-9.459274,-44.732525
63695,0.073819,0.057889,-0.390397,0.915850,354.764618,-9.420185,-45.741905
63815,0.069335,0.059481,-0.387194,0.917457,355.281403,-9.371516,-45.375023
63935,0.065929,0.051934,-0.397273,0.913850,355.405121,-8.470701,-46.650764
64055,0.070093,0.053365,-0.399309,0.912569,355.047211,-8.822657,-46.882439
64175,0.072638,0.058938,-0.385725,0.917855,354.889069,-9.452516,-45.165558
64295,0.069751,0.057365,-0.382951,0.919339,355.100922,-9.142993,-44.836098
64418,0.064214,0.046180,-0.391640,0.916708,355.278442,-7.756575,-45.946133
64539,0.062300,0.047950,-0.387000,0.918718,355.521301,-7.835276,-45.378326
64659,0.059248,0.053886,-0.385899,0.919054,356.098938,-8.324263,-45.269539
64779,0.054823,0.052843,-0.384965,0.919780,356.516571,-8.014136,-45.178070
64899,0.053801,0.054430,-0.386804,0.918976,356.711945,-8.143971,-45.418663
65019,0.053187,0.057507,-0.379444,0.921888,356.846100,-8.417960,-44.511032
65139,0.044692,0.056809,-0.382580,0.921086,357.750946,-7.981274,-44.954643
65262,0.042443,0.063505,-0.382903,0.920621,358.289398,-8.593924,-45.037807
65382,0.037037,0.051905,-0.379170,0.923123,358.324249,-7.118102,-44.555973
65502,0.067199,0.044613,-0.389593,0.917444,354.873718,-7.713579,-45.670944
65622,0.099552,0.040644,-0.381130,0.918242,351.164551,-8.657432,-44.412800
65742,0.111542,0.023272,-0.384078,0.916239,349.159241,-7.372881,-44.784954
65862,0.132908,0.015897,-0.384760,0.913255,346.553253,-7.545349,-44.800846
65982,0.150382,0.002554,-0.375390,0.914578,344.033936,-6.752209,-43.683178
