qw,qx,qy,qz,yaw,pitch,roll
-0.49744,-0.215222,-0.786696,-0.295522,303.102448,40.954769,115.945984
-0.536374,-0.155004,-0.778116,-0.287758,304.400238,48.203384,112.866356
-0.586811,-0.09407,-0.752755,-0.283118,301.779358,56.117607,105.713524
-0.617488,-0.037538,-0.742895,-0.255731,302.26355,63.930023,104.039207
-0.629097,-0.01269,-0.743429,-0.226672,304.391907,68.376549,106.669113
-0.640864,0.006366,-0.741802,-0.197418,306.231537,72.421204,109.463074
-0.653408,0.044216,-0.736105,-0.171009,311.916199,77.708298,114.306412
-0.667068,0.078464,-0.725764,-0.148737,319.132935,82.572014,120.603027
-0.67301,0.088308,-0.723527,-0.125538,332.313965,84.908302,134.901016
-0.676528,0.085662,-0.722172,-0.115891,334.681183,85.556839,138.279907
-0.676482,0.078109,-0.723055,-0.115997,328.763824,85.128265,132.970337
-0.673499,0.074654,-0.724639,-0.125362,323.381409,84.157219,127.097664
-0.673135,0.075588,-0.723988,-0.130419,321.229706,83.933212,124.453125
-0.672885,0.070944,-0.724317,-0.132472,318.173279,83.494408,121.605759
-0.673873,0.063614,-0.723601,-0.135066,312.925232,82.938004,116.741455
-0.67447,0.061732,-0.72359,-0.133,312.502197,82.97831,116.642471
-0.675795,0.059766,-0.722544,-0.132855,310.444031,82.961792,114.757317
-0.678668,0.058476,-0.719794,-0.133708,306.485168,83.044556,110.834938
-0.681176,0.054547,-0.717236,-0.136338,301.56189,82.748566,106.015594
-0.683161,0.053238,-0.715273,-0.137232,298.675415,82.705101,103.162865
-0.684073,0.05962,-0.71324,-0.140606,297.957336,83.017082,101.647789
-0.683371,0.078876,-0.707991,-0.159762,296.657684,83.14093,97.192642
-0.679239,0.179305,-0.6711,-0.236856,279.073669,85.283325,64.816559
-0.65509,0.323103,-0.597315,-0.331163,215.521072,85.266335,-19.639725
-0.609678,0.444656,-0.518673,-0.401926,191.72818,81.843391,-62.028725
-0.544952,0.540419,-0.443614,-0.462789,187.96701,79.639633,-82.872452
-0.453779,0.622489,-0.365937,-0.522182,185.602448,79.177689,-103.180817
-0.401449,0.664311,-0.318883,-0.543907,183.63707,78.146935,-114.754501
-0.371933,0.686308,-0.292298,-0.552451,182.548813,77.351669,-121.048271
-0.352859,0.697692,-0.278616,-0.557747,181.244308,77.134422,-125.34993
-0.3268,0.711747,-0.260589,-0.564539,179.503799,76.890381,-131.06778
-0.307722,0.71962,-0.243334,-0.572917,180.606201,76.988312,-133.211563
-0.311395,0.713911,-0.252746,-0.574,179.087967,77.681648,-133.600967
-0.324763,0.70371,-0.268237,-0.572155,178.32399,78.375748,-131.817932
-0.336928,0.694652,-0.278946,-0.571068,179.187775,78.919144,-128.917099
-0.353575,0.68281,-0.296859,-0.566234,178.435516,79.478096,-126.546478
-0.401616,0.645369,-0.350672,-0.547014,175.134354,81.012657,-120.366776
-0.451029,0.592405,-0.415892,-0.522164,168.700104,83.628555,-115.544754
-0.508515,0.518949,-0.491508,-0.480121,158.628738,86.556786,-111.312019
-0.549365,0.451495,-0.546979,-0.441765,142.969635,89.155357,-115.363998
-0.590145,0.370522,-0.599897,-0.393139,326.005066,87.990746,80.621918
-0.62311,0.302106,-0.629895,-0.351696,305.340393,85.936775,70.22963
-0.646679,0.234809,-0.659208,-0.303493,302.736481,84.335861,77.931793
-0.665273,0.142002,-0.69378,-0.236451,302.352997,81.996117,91.230911
-0.677812,0.059882,-0.713203,-0.16828,297.393951,80.747406,98.763565
-0.681787,0.010159,-0.722206,-0.116078,296.022186,80.801147,105.746407
-0.678527,-0.047264,-0.730553,-0.060431,296.31723,80.294426,115.246414
-0.673507,-0.1103,-0.730888,-0.004063,292.316681,79.615585,120.968742
-0.659289,-0.178412,-0.728457,0.053372,289.465698,78.399231,128.430313
-0.637292,-0.257659,-0.714616,0.129563,285.131775,77.851112,137.098587
-0.611599,-0.326885,-0.68762,0.215088,281.569458,79.026138,146.857758
-0.581486,-0.386491,-0.659718,0.277961,277.621582,79.140686,153.945847
-0.558597,-0.421431,-0.643775,0.309695,276.013763,78.594383,158.620239
-0.538579,-0.446845,-0.629541,0.337539,275.883026,78.455643,163.646851
-0.530666,-0.453739,-0.626197,0.346963,277.128113,78.368546,166.506592
-0.5263,-0.453569,-0.627008,0.352329,279.901978,78.407158,169.793335
-0.517506,-0.455495,-0.626858,0.362977,284.191559,78.371292,175.339813
-0.507122,-0.463221,-0.621485,0.376831,286.269104,78.364311,179.593781
-0.483517,-0.480511,-0.610404,0.403385,289.76709,77.943718,-172.353607
-0.477629,-0.480731,-0.609909,0.410818,292.795959,77.851662,-168.51268
-0.475442,-0.481102,-0.610719,0.411715,293.423309,77.654869,-167.734329
-0.478958,-0.477112,-0.612801,0.409181,294.018402,77.812866,-167.839584
-0.482513,-0.473545,-0.615451,0.405152,294.10318,77.861374,-168.553894
-0.487874,-0.468301,-0.620515,0.397022,293.7659,77.773407,-170.273117
-0.500563,-0.456448,-0.628855,0.38161,293.164642,77.940773,-173.680206
-0.524945,-0.42714,-0.64965,0.346312,293.684052,77.933929,-179.585312
-0.571619,-0.364907,-0.68115,0.275898,293.80896,78.54245,167.991135
-0.621303,-0.286459,-0.703883,0.190953,291.034088,79.753334,150.659409
-0.68549,-0.126724,-0.715773,0.041292,282.67691,82.646889,116.351807
-0.713016,0.06433,-0.688827,-0.113926,251.240891,85.521706,56.748024
-0.702617,0.245931,-0.62316,-0.239813,195.717972,83.535194,-24.523304
-0.665521,0.378261,-0.543705,-0.34406,195.168182,79.731415,-46.532558
-0.616698,0.470046,-0.47833,-0.41223,196.180923,77.823723,-61.534035
-0.563426,0.546657,-0.412962,-0.461705,196.473389,75.962135,-75.370056
-0.494041,0.616999,-0.33937,-0.509957,198.830154,74.711571,-88.199875
-0.398454,0.685841,-0.245035,-0.5575,202.721695,73.736336,-102.548546
-0.303966,0.732407,-0.163974,-0.586761,204.334381,73.573097,-116.601822
-0.23571,0.763427,-0.091495,-0.594341,206.911179,71.916245,-125.988525
-0.159598,0.785211,-0.022368,-0.597883,208.729416,71.096832,-136.278732
-0.126367,0.787279,-0.003912,-0.60349,208.322647,72.029961,-140.972641
-0.121015,0.784067,-0.003735,-0.608746,208.661499,72.842949,-141.100327
-0.127965,0.7805,-0.01138,-0.611806,208.932449,73.323837,-139.635239
-0.144189,0.774139,-0.028442,-0.615712,209.070572,74.048637,-136.766785
-0.175788,0.762441,-0.058961,-0.619917,209.702545,75.023048,-131.019257
-0.227448,0.746502,-0.109244,-0.615678,208.214294,75.674301,-124.015991
-0.227484,0.745866,-0.113683,-0.615632,207.079224,75.949036,-124.783066
-0.281082,0.725554,-0.164118,-0.606318,205.965164,76.432465,-117.066002
-0.437286,0.632962,-0.341059,-0.540196,192.486008,79.151039,-100.38559
-0.535645,0.511318,-0.488247,-0.461785,177.281479,84.437965,-89.800186
-0.594007,0.435544,-0.538061,-0.409804,192.041824,85.003029,-61.451767
-0.642643,0.370536,-0.55827,-0.371536,212.389618,83.154961,-31.032049
-0.691738,0.29571,-0.570668,-0.329215,221.803955,79.805084,-10.867109
-0.742867,0.22242,-0.559447,-0.292728,222.553513,74.029991,-0.609198
-0.790903,0.127858,-0.54037,-0.257132,223.422012,67.001228,11.163969
-0.831095,0.041289,-0.504698,-0.229889,221.495346,59.080132,18.544407
-0.855673,-0.016255,-0.470076,-0.215823,219.602386,52.886921,22.481401
-0.874159,-0.073979,-0.43138,-0.21042,218.678741,46.307373,26.746243
-0.884709,-0.172735,-0.382639,-0.202564,218.12619,37.3778,35.429607
-0.888271,-0.235041,-0.33001,-0.216368,218.080429,28.984068,39.836708
-0.898593,-0.233894,-0.278374,-0.24561,218.278336,22.668324,37.13773
-0.904152,-0.239032,-0.22434,-0.273926,218.807388,15.945356,35.265335
-0.914017,-0.231031,-0.172359,-0.28545,217.720291,10.555191,31.984964
-0.927914,-0.214781,-0.128246,-0.276386,214.896805,6.850427,28.220346
-0.930567,-0.222559,-0.105182,-0.271,213.555862,4.308766,28.200457
-0.932324,-0.21828,-0.087029,-0.27485,213.434708,2.423735,27.081921
-0.934265,-0.210262,-0.081995,-0.276057,213.413788,2.12735,26.005285
-0.935355,-0.204876,-0.088088,-0.274533,213.395828,2.997781,25.608635
-0.937399,-0.196826,-0.097267,-0.270321,213.138565,4.355429,25.012503
-0.938627,-0.19459,-0.101788,-0.265979,212.751968,5.02375,24.901522
-0.937411,-0.200175,-0.101503,-0.266232,212.797806,4.802104,25.521629
-0.937913,-0.199333,-0.103786,-0.264209,212.625305,5.126438,25.49795
-0.937576,-0.199702,-0.109638,-0.262758,212.631866,5.776119,25.740297
-0.937645,-0.201773,-0.113393,-0.259314,212.356094,6.199991,26.0888
-0.938227,-0.200968,-0.115496,-0.256894,212.13446,6.515257,26.058247
-0.938131,-0.202821,-0.115764,-0.255664,212.010681,6.516836,26.269876
-0.934902,-0.218081,-0.119505,-0.253198,211.934128,6.489203,28.119032
-0.915106,-0.288566,-0.133713,-0.247837,212.244278,5.836473,36.69199
-0.876858,-0.384707,-0.157128,-0.241711,213.160599,5.139522,48.908215
-0.796494,-0.534006,-0.179594,-0.219484,212.831375,2.962314,68.551865
-0.708073,-0.653374,-0.185481,-0.193195,211.064056,0.585088,85.560692
-0.65036,-0.715285,-0.173261,-0.18807,209.535324,-2.503595,94.783226
-0.586628,-0.772539,-0.166194,-0.177267,207.789017,-4.525537,104.457016
-0.491187,-0.839227,-0.161339,-0.168508,206.088043,-7.142532,117.663094
-0.412663,-0.882733,-0.164869,-0.152648,204.8862,-7.667522,128.194733
-0.322056,-0.921647,-0.175868,-0.126134,204.100113,-6.847272,140.013931
-0.255773,-0.94446,-0.182334,-0.096552,203.289581,-5.112227,148.63945
-0.246943,-0.94697,-0.185499,-0.088599,203.34288,-4.369338,149.865479
-0.250652,-0.946731,-0.184131,-0.083432,203.036407,-3.765319,149.573959
-0.257732,-0.944981,-0.182814,-0.084588,202.951706,-3.763287,148.724091
-0.265437,-0.942095,-0.185809,-0.086408,203.377655,-3.679024,147.767776
-0.283625,-0.936332,-0.186001,-0.090748,203.617371,-3.694193,145.522842
-0.337664,-0.91708,-0.184789,-0.103883,204.203278,-3.769656,138.764343
-0.415547,-0.88303,-0.179821,-0.123433,204.907242,-3.930245,128.728683
-0.514331,-0.823975,-0.182479,-0.15239,207.283737,-3.636298,115.171417
-0.642734,-0.723452,-0.177531,-0.178843,209.14328,-1.751195,96.306824
-0.711771,-0.652435,-0.171713,-0.195492,210.157761,-0.610283,84.85408
-0.736538,-0.625936,-0.16626,-0.195102,209.7052,0.038463,80.727837
-0.78445,-0.566192,-0.157276,-0.198295,209.296097,1.272291,71.973259
-0.856808,-0.449493,-0.146326,-0.205951,209.046066,3.761311,56.338554
-0.912047,-0.32764,-0.130577,-0.209196,208.006027,5.802698,40.968143
-0.950953,-0.188268,-0.113677,-0.217515,207.430389,7.718163,24.283171
-0.968907,-0.084664,-0.09728,-0.211141,205.510635,8.786796,11.980512
-0.976819,0.028767,-0.06808,-0.200884,203.120209,8.311903,-1.670696
-0.968742,0.164455,-0.038071,-0.181754,200.041061,7.674339,-17.911362
-0.949931,0.264616,-0.015205,-0.165441,197.96077,6.686878,-30.073566
-0.920701,0.360341,0.010618,-0.149473,196.498993,5.058359,-42.014278
-0.883257,0.445902,0.032788,-0.141228,196.222595,3.900712,-53.0163
-0.849711,0.508514,0.045919,-0.131482,195.6978,3.192163,-61.356697
-0.800642,0.585664,0.058598,-0.111931,194.361694,2.136223,-72.100746
-0.739316,0.662286,0.068902,-0.100169,193.856628,1.765,-83.493576
-0.693679,0.71162,0.076036,-0.081343,192.772552,0.589069,-91.396515
-0.678165,0.727104,0.0775,-0.073462,192.259567,0.098168,-93.978073
-0.682862,0.722578,0.076667,-0.075464,192.348694,0.249261,-93.209961
-0.694999,0.710807,0.072751,-0.080182,192.409332,0.737033,-91.207901
-0.701484,0.703241,0.069153,-0.092639,193.141525,1.906868,-89.923141
-0.708439,0.695725,0.066712,-0.098097,193.416183,2.405598,-88.678993
-0.717025,0.687008,0.064947,-0.098335,193.324051,2.405808,-87.269012
-0.765943,0.630633,0.052147,-0.113602,193.903091,3.634965,-78.488335
-0.828207,0.543672,0.022677,-0.134054,194.368881,6.211594,-65.781151
-0.891869,0.419109,-0.017771,-0.169092,196.925735,9.987603,-48.849655
-0.928967,0.308854,-0.05216,-0.19723,200.030212,12.635084,-34.540401
-0.946342,0.226962,-0.074681,-0.217575,202.91037,13.893025,-24.144287
-0.954425,0.162144,-0.089052,-0.234188,205.556564,14.236857,-16.038605
-0.960903,0.076489,-0.099568,-0.246764,208.134491,13.24402,-5.769754
-0.961516,-0.015281,-0.101056,-0.255016,210.152969,10.750953,4.725064
-0.949821,-0.137533,-0.11654,-0.255605,211.57579,8.689292,18.939289
-0.925356,-0.260087,-0.136151,-0.239844,211.259949,7.308652,33.444958
-0.872514,-0.405554,-0.167972,-0.214528,210.948181,6.840832,51.754547
-0.836566,-0.472972,-0.186261,-0.204339,211.449417,6.796685,60.880619
-0.797263,-0.536211,-0.196079,-0.195947,211.701248,5.883992,69.518379
-0.744318,-0.611283,-0.200162,-0.179588,210.906158,4.497187,80.033524
-0.707546,-0.654656,-0.207271,-0.166838,210.590775,4.293456,86.727287
-0.694907,-0.669136,-0.211587,-0.156792,210.189377,4.832096,89.138824
-0.696181,-0.669646,-0.208289,-0.153339,209.619476,4.8558,89.058098
-0.696045,-0.670192,-0.203395,-0.158069,209.599258,4.086948,88.911667
-0.674479,-0.685613,-0.16771,-0.216511,211.556702,-4.051447,89.792336
-0.633401,-0.711689,-0.128939,-0.275079,213.121567,-13.191182,92.723007
-0.555234,-0.743715,-0.093767,-0.360281,216.739944,-25.57979,97.889618
-0.468945,-0.768063,-0.063226,-0.431467,218.999313,-37.12022,103.625443
-0.37227,-0.773474,-0.039274,-0.51147,222.988449,-49.638733,107.952942
-0.273886,-0.7529,-0.017642,-0.598172,231.302994,-63.007145,107.21698
-0.15989,-0.729388,-0.010348,-0.665066,243.17897,-75.21125,104.575562
-0.065328,-0.696953,-0.016424,-0.71394,279.749512,-83.226303,76.272179
-0.003881,-0.679002,-0.052325,-0.732253,315.416138,-83.718781,48.509563
0.056182,-0.664869,-0.071732,-0.741377,353.708038,-83.666489,16.685045
0.103578,-0.660346,-0.068574,-0.740611,30.56983,-82.896378,-16.555817
0.142221,-0.657443,-0.073035,-0.736343,50.028561,-81.486084,-32.465733
0.1569,-0.652679,-0.089294,-0.735806,49.178284,-81.306557,-29.065123
0.15554,-0.650201,-0.10039,-0.736858,42.92981,-81.666473,-22.017962
0.154828,-0.651763,-0.10712,-0.734677,40.616985,-82.239342,-19.215309
0.162793,-0.647744,-0.112063,-0.735772,41.193016,-81.757187,-18.717129
0.163612,-0.646829,-0.112448,-0.736336,41.042366,-81.635483,-18.46504
0.167683,-0.647322,-0.114407,-0.734684,42.914658,-81.698326,-19.838308
0.171152,-0.647574,-0.119868,-0.732789,42.948017,-81.931213,-19.134235
0.170277,-0.646645,-0.124669,-0.733011,39.90678,-82.076279,-15.769288
0.170356,-0.647131,-0.127272,-0.732116,39.062706,-82.27005,-14.705336
0.170669,-0.647748,-0.131093,-0.730822,37.82185,-82.534966,-13.124816
0.172916,-0.646034,-0.133905,-0.731302,37.145241,-82.392952,-12.025561
0.175382,-0.646208,-0.13513,-0.730334,38.283394,-82.434341,-12.857127
0.176588,-0.645923,-0.136103,-0.730115,38.485622,-82.421272,-12.877635
0.179047,-0.646276,-0.135525,-0.729311,40.544365,-82.394447,-14.779027
0.17918,-0.646288,-0.13554,-0.729264,40.631435,-82.394264,-14.853826
0.18206,-0.646906,-0.138682,-0.72741,41.456345,-82.581299,-15.17942
0.186149,-0.646212,-0.145071,-0.725744,40.89146,-82.738258,-13.742711
0.187943,-0.645566,-0.147634,-0.72534,40.563789,-82.749153,-13.051174
0.187587,-0.645206,-0.146536,-0.725975,40.639004,-82.649956,-13.24641
0.188762,-0.644942,-0.147493,-0.725711,40.850849,-82.641899,-13.279948
0.190409,-0.646139,-0.150506,-0.723594,41.23592,-82.931671,-13.279564
0.197099,-0.645144,-0.157474,-0.721204,42.068916,-83.042664,-12.970284
0.248752,-0.630371,-0.209999,-0.704732,46.491726,-83.197639,-8.562137
0.329828,-0.606322,-0.29448,-0.660954,59.134583,-84.720474,-6.676357
0.415056,-0.5687,-0.371495,-0.60522,83.853226,-85.386841,-16.199898
0.52872,-0.494497,-0.470867,-0.504186,125.523582,-85.239883,-35.463673
0.582714,-0.439717,-0.532553,-0.428337,154.890137,-85.824821,-50.672146
0.599999,-0.410719,-0.561246,-0.395355,166.861115,-86.613716,-56.385334
0.600349,-0.399044,-0.574565,-0.387571,170.187286,-87.701347,-57.780643
0.599276,-0.395005,-0.579451,-0.386092,170.679062,-88.223366,-57.725449
0.588475,-0.406418,-0.573138,-0.400032,167.838226,-88.633842,-57.357742
0.550678,-0.449047,-0.54564,-0.444274,184.271881,-89.390907,-82.576408
0.53336,-0.468274,-0.537067,-0.455848,245.780228,-88.924072,-147.399368
0.50788,-0.496512,-0.514018,-0.480948,247.781067,-88.624847,-155.244507
0.467253,-0.532861,-0.476551,-0.520215,258.17218,-88.707298,-174.455002
0.378287,-0.586696,-0.386324,-0.602853,6.287305,-88.519585,59.162586
0.277374,-0.632405,-0.297412,-0.659292,347.289734,-87.272644,60.676022
0.223058,-0.650554,-0.246741,-0.682741,343.061218,-86.753334,55.750286
0.168999,-0.665373,-0.179769,-0.704552,358.912476,-86.69915,29.650312
0.113679,-0.674473,-0.106498,-0.721674,17.614326,-86.123688,0.311556
0.030482,-0.675869,-0.005076,-0.736369,24.223505,-84.676125,-21.335022
-0.068898,-0.655479,0.108916,-0.74413,17.055891,-82.109215,-31.533932
-0.134044,-0.636994,0.177879,-0.737985,10.682013,-81.067169,-36.242859
-0.18909,-0.61394,0.249381,-0.724654,10.434869,-79.768837,-46.706078
-0.244803,-0.590193,0.317668,-0.700588,9.881186,-79.26384,-56.969868
-0.29084,-0.555244,0.393105,-0.672738,11.919847,-77.350838,-70.150131
-0.327287,-0.521437,0.455555,-0.642999,12.625298,-75.641273,-80.448296
-0.363457,-0.497218,0.469872,-0.632365,1.799598,-76.025345,-74.632339
-0.382795,-0.484682,0.484466,-0.619545,358.86557,-76.280113,-75.15593
-0.386826,-0.467565,0.510626,-0.609099,1.36349,-74.716591,-80.987442
-0.382702,-0.466276,0.52025,-0.604531,4.714094,-74.145432,-84.990387
-0.378767,-0.469331,0.521846,-0.603269,6.871641,-74.066422,-86.907036
-0.368812,-0.477804,0.514075,-0.609425,8.742635,-74.063431,-86.897423
-0.362083,-0.482904,0.5067,-0.615587,9.124361,-74.044029,-85.802528
-0.35135,-0.489765,0.495111,-0.625732,9.404481,-73.912094,-83.786423
-0.328973,-0.510589,0.469428,-0.640863,12.416963,-74.427849,-81.88868
-0.279849,-0.550354,0.412441,-0.669835,18.409019,-75.4972,-77.544449
-0.197028,-0.603742,0.305357,-0.709524,24.748268,-77.705811,-66.613754
-0.120196,-0.637537,0.213203,-0.730504,31.317654,-79.326515,-58.706745
-0.065751,-0.652076,0.149502,-0.740348,34.708076,-80.125465,-52.27977
0.001526,-0.666816,0.075947,-0.741335,43.090496,-81.278343,-49.136578
0.049437,-0.680727,0.024007,-0.730467,56.927311,-82.804237,-54.856506
0.100867,-0.68416,-0.034399,-0.721498,66.175919,-83.815346,-55.17532
0.10458,-0.677419,-0.040073,-0.727016,58.328594,-83.39901,-46.56102
0.108908,-0.675662,-0.044237,-0.727774,57.36879,-83.262482,-44.907513
0.110429,-0.673123,-0.046413,-0.72976,54.882256,-83.066048,-42.118145
0.112028,-0.669239,-0.048453,-0.732948,51.472027,-82.698563,-38.408516
0.114271,-0.657659,-0.053597,-0.742662,42.356838,-81.526802,-28.681364
0.131585,-0.613474,-0.067885,-0.775705,29.609518,-75.839661,-13.265778
0.166863,-0.520212,-0.097111,-0.831924,23.66041,-63.89146,-1.566453
0.185779,-0.396417,-0.132248,-0.889293,20.092319,-48.955425,7.694936
0.211068,-0.30998,-0.173625,-0.910609,21.060677,-39.630535,13.925944
0.242845,-0.246164,-0.216578,-0.912971,23.876995,-33.688011,19.364824
0.271294,-0.176133,-0.261985,-0.909248,26.893946,-27.545109,25.43848
0.284462,-0.129821,-0.322033,-0.893596,27.835855,-24.533611,33.467644
0.291067,-0.089282,-0.388384,-0.869746,28.209358,-22.420288,42.424053
0.292332,-0.081257,-0.410017,-0.860127,28.133911,-22.302975,45.317802
0.294073,-0.070989,-0.407101,-0.861825,28.797832,-21.210484,45.064682
0.292341,-0.06481,-0.410316,-0.861376,28.76177,-20.582548,45.610184
0.289208,-0.066593,-0.408761,-0.863036,28.362778,-20.571659,45.435886
0.28691,-0.069417,-0.409865,-0.863056,27.961954,-20.79406,45.574566
0.286828,-0.066979,-0.410672,-0.862893,28.029696,-20.559229,45.717571
0.286508,-0.063382,-0.415532,-0.860942,28.028221,-20.318842,46.406303
0.283772,-0.06653,-0.414612,-0.862054,27.607058,-20.488235,46.286148
0.281241,-0.068447,-0.415925,-0.8621,27.209377,-20.607712,46.4716
0.27997,-0.068527,-0.412771,-0.864021,27.129246,-20.459461,46.083988
0.278622,-0.069115,-0.412413,-0.864581,26.958313,-20.446045,46.052368
0.276936,-0.068986,-0.413031,-0.864838,26.75547,-20.370506,46.162937
0.276721,-0.069216,-0.413652,-0.864591,26.707809,-20.402908,46.243782
0.276505,-0.071356,-0.416178,-0.863274,26.540947,-20.692335,46.545483
0.275028,-0.073024,-0.423621,-0.859979,26.134073,-21.015039,47.518841
0.276538,-0.06567,-0.454009,-0.844442,25.916531,-21.223701,51.591331
0.276169,-0.02325,-0.564678,-0.777381,25.468252,-20.367527,67.338478
0.274511,0.01541,-0.678722,-0.680981,24.94405,-20.587929,85.208214
0.272742,0.034908,-0.738752,-0.615329,24.523596,-21.101337,95.779495
0.272063,0.058542,-0.783821,-0.555131,24.986738,-21.192352,104.637222
0.265703,0.081464,-0.823644,-0.494336,25.145485,-20.925156,113.339996
0.249954,0.136566,-0.882671,-0.37384,27.061161,-19.824947,129.27507
0.230387,0.163869,-0.91922,-0.274034,26.97114,-19.496023,142.081009
0.219728,0.182657,-0.933178,-0.218005,27.561964,-19.296104,148.925781
0.217222,0.19105,-0.935799,-0.201462,28.127819,-19.24288,150.837418
0.215652,0.189325,-0.93523,-0.207333,27.968962,-18.957178,150.238174
0.21347,0.189,-0.934904,-0.211321,27.912449,-18.618671,149.860443
0.214066,0.180897,-0.928809,-0.242401,27.555422,-18.056402,146.283646
0.216704,0.165764,-0.912539,-0.304675,27.049141,-17.12709,138.924988
0.225865,0.143426,-0.875949,-0.401397,26.788433,-16.293062,126.856506
0.231127,0.12044,-0.818723,-0.511624,26.652348,-14.786479,112.475708
0.22104,0.107982,-0.772557,-0.585346,25.837711,-12.422473,102.839005
0.216038,0.089202,-0.721196,-0.652103,24.738993,-11.260749,93.282799
0.195428,0.05947,-0.596823,-0.775929,22.212629,-8.10471,73.53894
0.190042,0.034363,-0.531705,-0.824612,20.715561,-8.361612,64.096077
0.195996,0.000462,-0.449845,-0.871331,20.326458,-10.109461,52.794937
0.18806,-0.033257,-0.304541,-0.933153,19.633837,-10.172502,34.383957
0.171169,-0.061405,-0.140864,-0.97318,18.687267,-9.656429,14.879662
0.165853,-0.083056,-0.011707,-0.982573,19.184191,-9.619256,-0.264021
0.164218,-0.101673,0.129312,-0.972608,20.486477,-8.934472,-16.764086
0.154453,-0.12243,0.216932,-0.956079,20.697351,-9.618841,-27.327873
0.149145,-0.145916,0.301398,-0.930385,21.818567,-10.463687,-37.921276
0.134281,-0.175467,0.37728,-0.899351,22.509142,-12.373871,-47.987572
0.127785,-0.182071,0.379971,-0.89785,22.206879,-13.287408,-48.494884
0.132498,-0.184014,0.358227,-0.905676,22.51231,-13.79124,-45.918407
0.13649,-0.18666,0.340526,-0.911352,22.827564,-14.315987,-43.880703
0.13927,-0.187558,0.329246,-0.914885,23.010956,-14.565112,-42.565117
0.1396,-0.187085,0.321512,-0.917678,22.907642,-14.69067,-41.608166
0.140781,-0.187564,0.316013,-0.919308,22.978771,-14.825802,-40.970322
0.139863,-0.185109,0.306827,-0.92305,22.619368,-14.827108,-39.755173
0.138506,-0.185695,0.301504,-0.92489,22.414051,-15.068591,-39.112682
0.143663,-0.184696,0.291399,-0.927538,22.790367,-15.004754,-37.922226
0.151776,-0.183185,0.257167,-0.936624,23.115362,-15.372149,-33.868042
0.159799,-0.177298,0.165886,-0.956819,22.367907,-16.634583,-22.982527
0.164579,-0.164894,0.058379,-0.970725,20.808588,-17.51268,-10.123096
0.168905,-0.155795,-0.028596,-0.972817,19.670597,-18.22682,0.181484
0.170276,-0.155565,-0.084335,-0.969374,18.781483,-19.288347,6.724667
0.16895,-0.157427,-0.103119,-0.967487,18.242554,-19.844034,8.950247
0.171059,-0.154689,-0.110753,-0.966714,18.353941,-19.692411,9.859104
0.175797,-0.145742,-0.173868,-0.957923,17.715618,-19.898169,17.443066
0.184212,-0.142264,-0.244988,-0.941169,17.2607,-20.980436,25.961012
0.197307,-0.132079,-0.316688,-0.918328,17.44043,-21.564764,34.707233
0.203206,-0.128366,-0.350801,-0.905075,17.43565,-22.020014,38.953934
0.212197,-0.117909,-0.395425,-0.885833,17.769016,-22.130152,44.608543
0.215389,-0.105517,-0.428651,-0.871048,17.83803,-21.621567,48.971066
0.221837,-0.095826,-0.472973,-0.847287,17.900513,-21.853161,54.858864
0.22843,-0.086282,-0.513664,-0.822506,18.056677,-22.123716,60.411495
0.233563,-0.070135,-0.567544,-0.786394,18.086279,-22.050423,68.083534
0.2308,-0.067301,-0.581717,-0.777046,17.590544,-21.907635,70.207993
0.22999,-0.069606,-0.585116,-0.774526,17.2598,-22.145832,70.735519
0.226518,-0.07014,-0.585876,-0.774927,16.85466,-21.970575,70.886398
0.22287,-0.073209,-0.573999,-0.784529,16.620972,-21.760279,69.165085
0.220352,-0.078944,-0.562369,-0.793061,16.320101,-21.903997,67.502502
0.216267,-0.083574,-0.551511,-0.801294,15.910468,-21.86875,65.98394
0.205274,-0.112784,-0.495401,-0.836488,14.58645,-23.083401,58.276737
0.172225,-0.170433,-0.477573,-0.844516,8.25884,-26.895647,56.997696
0.098745,-0.222128,-0.520902,-0.818267,355.473206,-27.800457,66.081261
-0.071353,-0.292747,-0.543163,-0.783693,332.289764,-22.416355,75.045769
-0.231551,-0.338365,-0.572808,-0.709772,312.818939,-12.418756,83.249207
-0.336668,-0.343152,-0.595717,-0.64344,302.563477,-2.319866,86.859665
-0.411459,-0.32893,-0.641876,-0.557221,296.803558,9.301985,92.34613
-0.480755,-0.287363,-0.657209,-0.504346,293.359467,20.002007,91.7687
-0.52654,-0.236497,-0.670719,-0.465781,292.442535,29.078615,90.75985
-0.566878,-0.189471,-0.68841,-0.410893,291.446869,38.666355,91.439629
-0.594677,-0.136406,-0.708475,-0.354695,292.554932,48.23325,93.536362
-0.626027,-0.085491,-0.707017,-0.317648,291.237946,56.192463,91.479225
-0.643711,-0.044523,-0.710264,-0.281371,291.463318,62.79237,91.61879
-0.656466,-0.001913,-0.717745,-0.232125,294.181335,70.298759,95.161079
-0.667115,0.041976,-0.720156,-0.185909,299.556335,77.543922,100.898895
-0.674369,0.085694,-0.718188,-0.148598,314.408325,83.780853,115.306816
-0.674195,0.119161,-0.716905,-0.131532,354.061676,86.388977,153.627579
-0.668311,0.117521,-0.72201,-0.135067,352.201355,85.415245,151.605347
-0.663442,0.105892,-0.726362,-0.144987,338.376648,83.990417,137.910248
-0.662865,0.088395,-0.726267,-0.159137,321.970001,82.293297,121.761917
-0.657764,0.103135,-0.728371,-0.161795,331.098663,82.553131,129.456924
