Timestamp,qw,qx,qy,qz,yaw,pitch,roll
124242,0.453323,-0.578988,-0.377619,-0.562732,138.169205,-83.718559,-66.068260
124362,0.478919,-0.546528,-0.421559,-0.542425,133.683517,-85.333260,-54.498508
124483,0.504519,-0.512996,-0.464942,-0.515865,129.156525,-86.775963,-42.549732
124604,0.530576,-0.483619,-0.491157,-0.493314,122.473488,-86.702179,-29.894438
124727,0.550776,-0.452518,-0.519957,-0.470649,108.773438,-87.093231,-10.297764
124848,0.558248,-0.428898,-0.541559,-0.459468,79.710625,-87.168068,22.436277
124969,0.555601,-0.426794,-0.544978,-0.460592,68.577393,-87.119682,33.668354
125090,0.553779,-0.424114,-0.548579,-0.460988,59.273468,-86.973343,43.204895
125211,0.543881,-0.438509,-0.534803,-0.475269,63.611416,-86.922791,35.853985
125332,0.538547,-0.442530,-0.532879,-0.479756,57.942604,-86.939766,40.615173
125452,0.522488,-0.462635,-0.514252,-0.498510,60.103008,-87.008209,34.233532
125574,0.481419,-0.505615,-0.470697,-0.539468,59.918526,-87.113029,24.755404
125694,0.407709,-0.557576,-0.415596,-0.591738,22.618889,-87.149406,48.609158
125815,0.334052,-0.607902,-0.331561,-0.639471,32.602943,-87.423286,23.568375
125936,0.277616,-0.645541,-0.260789,-0.661956,68.104851,-88.081024,-23.323923
126057,0.211037,-0.679084,-0.189425,-0.677066,111.801910,-88.225906,-78.869606
126178,0.109258,-0.701300,-0.058740,-0.701984,96.057487,-85.898735,-82.390747
126299,0.020321,-0.708360,0.067832,-0.702284,92.017624,-82.831635,-95.868050
126422,-0.080510,-0.689764,0.220718,-0.684849,79.649811,-78.611046,-104.365555
126543,-0.144364,-0.662643,0.326548,-0.658347,71.732147,-75.190781,-110.969391
126664,-0.194109,-0.640409,0.384085,-0.636136,66.922707,-74.554207,-115.654587
126784,-0.243905,-0.616313,0.434791,-0.609604,63.044510,-74.474060,-120.981354
126904,-0.284176,-0.590071,0.472102,-0.590061,57.351250,-74.725761,-122.655212
127025,-0.309663,-0.577525,0.488902,-0.575795,55.855587,-75.434837,-125.250427
127148,-0.311904,-0.582026,0.471094,-0.584829,55.129963,-77.069618,-122.852348
127269,-0.304888,-0.591298,0.454092,-0.592623,56.830296,-77.885056,-122.152252
127390,-0.300313,-0.592269,0.455597,-0.592834,57.261581,-77.389870,-122.320946
127511,-0.296416,-0.590469,0.454332,-0.597543,55.146175,-77.162514,-119.723221
127632,-0.294422,-0.591882,0.447759,-0.602076,54.332508,-77.521088,-118.060150
127753,-0.288497,-0.594005,0.442700,-0.606578,53.997421,-77.436447,-116.679497
127874,-0.287223,-0.595325,0.438746,-0.608756,53.849438,-77.648140,-116.019264
127996,-0.291416,-0.593243,0.439926,-0.607944,53.013504,-77.882912,-115.679977
128116,-0.293075,-0.592656,0.444135,-0.604650,53.840515,-77.695473,-117.080048
128236,-0.291656,-0.592524,0.444938,-0.604875,53.796707,-77.512611,-116.989502
128357,-0.289551,-0.592464,0.444207,-0.606480,53.356339,-77.389465,-116.286240
128478,-0.287645,-0.594175,0.443916,-0.605926,54.335461,-77.273544,-117.063377
128599,-0.284815,-0.595809,0.440693,-0.608007,54.451096,-77.302719,-116.599960
